Dataset,Algorithm,CorrelationThreshold,TrueLabel,PredictedLabel,Prob_Defaults,Prob_Tuning
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.11293604370994476,0.8870639562900555
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.19336637215132174,0.8066336278486783
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.40665742789586595,0.5933425721041341
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1380270197538848,0.8619729802461151
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.12323480252487602,0.876765197475124
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4918181892321147,0.5081818107678853
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.018647929455135756,0.9813520705448644
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.1718831410135628,0.8281168589864372
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.15011263200047936,0.8498873679995207
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1759570168934419,0.8240429831065582
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.18484483280189812,0.8151551671981017
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.29306611866051846,0.7069338813394815
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.12040782672264724,0.8795921732773528
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.12451230912890245,0.8754876908710976
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.004303800633765547,0.9956961993662347
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.18523041807658083,0.8147695819234192
Baseline,SVM_Linear,0.8,Defaults,Defaults,0.5583110803747393,0.4416889196252606
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.20026787643192695,0.799732123568073
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3559434077802133,0.6440565922197868
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3114741670250816,0.6885258329749183
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.24474409451060922,0.7552559054893907
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.28824057572831135,0.7117594242716886
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.030112156249089184,0.9698878437509107
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2797380795536296,0.7202619204463705
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.2582363291399118,0.7417636708600883
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.17980831217880985,0.8201916878211902
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.19802217693708152,0.8019778230629186
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.23808369851285177,0.7619163014871482
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.25911341968841456,0.7408865803115852
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.16105354047325243,0.8389464595267475
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.08914517721507459,0.9108548227849255
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.1671330532299631,0.832866946770037
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.38494331399601683,0.6150566860039833
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.2526028808400755,0.7473971191599247
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.07950614797597404,0.9204938520240259
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.6016622196038663,0.39833778039613366
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.11910844494378946,0.8808915550562106
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.33405461901251104,0.665945380987489
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.18743758688733317,0.8125624131126669
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.49125813355465103,0.508741866445349
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3084086255136879,0.691591374486312
Baseline,SVM_Linear,0.8,Tuning,Tuning,3.206394080530525e-06,0.9999967936059195
Baseline,SVM_Linear,0.8,Tuning,Defaults,0.873384654965138,0.126615345034862
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.24839082287866213,0.7516091771213378
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.08722437321290778,0.9127756267870921
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.3626478563694862,0.6373521436305137
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4898408813169162,0.5101591186830838
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.06593458625797398,0.934065413742026
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.25537153527316475,0.7446284647268354
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.05114727417759622,0.9488527258224038
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.3390523532654225,0.6609476467345773
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.10947056982752841,0.8905294301724715
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.13527430745923083,0.8647256925407691
Baseline,SVM_Linear,0.8,Defaults,Tuning,0.2897305658694462,0.7102694341305539
Baseline,SVM_Linear,0.8,Tuning,Tuning,0.4166207367471815,0.5833792632528184
